monument;kościół ewangelicko-augsburski;53.7549894;20.1642578
monument;cmentarz;53.7549894;20.1642578
monument;Kamienica;52.0858428;15.6265904
monument;ruiny zamku;53.3472149;18.0421025
monument;ratusz, ob. Muzeum Ziemi Chełmińskiej;53.3492928;18.4229598
monument;Loża Masońska w Białymstoku;53.132379;23.1643379
monument;ratusz;51.9382923;15.5052477
monument;Zamek Kapitanowo;50.525253;16.4838109
monument;zamek książąt mazowieckich (ruina);51.7680845;20.2534184
monument;Kamienica wielkomiejska R. Kindlera;51.7711843;19.4561925
monument;Dom;52.0848377;15.6242778
monument;Kościół filialny. p.w. św. Jana z Dukli;51.071128;18.252411
monument;Kamienica wielkomiejska;51.7723371;19.4554389
monument;Dwór Artusa;54.3487909;18.653378
monument;kościół ewangelicki, ob. rzym.-kat. fil. p.w. św. Jacka;51.1360079;18.105969
monument;ruiny zamku;53.4048004;18.4577955
monument;zespół pałacowy;53.7254802;20.2731921
monument;park;53.7249407;20.2687175
monument;spichlerz;53.7249407;20.2687175
monument;pałac;53.7249407;20.2687175
monument;Plebania;52.0860346;15.6242479
monument;Zespół klasztorny misjonarzy św. Wincentego a Paulo;52.4291433;22.8643169
monument;Kościół, obecnie parafia p.w. Wniebowzięcia NMP;52.429624;22.863814
monument;Klasztor, obecnie plebania i dom opieki społecznej;52.42732;22.86373
monument;Dzwonnica;52.429624;22.863814
monument;Ogrodzenie z bramą i stacjami Męki Pańskiej;52.42732;22.86373
monument;Galeria-brama;52.42732;22.86373
monument;Rynek Staromiejski;53.0104779;18.6044205
monument;kaplica ewangelicka, ob. parafia rzym.-kat. p.w. Niepokalanego Poczęcia NMP;53.7222957;20.18606
monument;zespół kościoła par. p.w. Nawrócenia św. Pawła;51.1744569;22.2777771
monument;cmentarz;51.17404;22.28024
monument;dzwonnica;51.17404;22.28024
monument;kościół par. p.w. Nawrócenia św. Pawła;51.17404;22.28024
monument;Bank Państwa;51.7681329;19.4542201
monument;Kościół Parafialny p.w. Świętego Krzyża w Borkowicach;51.3198164;20.6839284
monument;zespół pałacowy;52.7188651;14.9562146
monument;park;52.7188651;14.9562146
monument;pałac (dec. dwór);52.7188651;14.9562146
monument;Pałac Górków;52.4073502;16.9349349
monument;Zamek Książ;50.842455;16.2925581
monument;Brama wjazdowa;50.8575475;16.3213376
monument;park miejski;51.7652705;20.2473757
monument;Kamienica wielkomiejska J. Petersilge;51.7667725;19.4571171
monument;kościół fil. p.w. Bożego Ciała;50.5156252;16.4904232
monument;Dwór obronny w Czańcu i zespół budynków dworskich;49.862944;19.2399032
monument;dwór obronny;49.8501295;19.2533154
monument;Dwór Artusa;53.0099202;18.6044849
monument;Dwór (rządcówka);52.0733109;15.6404932
monument;pomnik-mauzoleum na terenie obozu koncentracyjnego Treblinka;52.6311608;22.0530591
monument;zespół poklasztorny opactwa kanoników regularnych św. Augusstyna;51.6160881;15.3185147
monument;klasztor, ob. plebania;51.616245;15.3189338
monument;spichlerz, ob. hotel PTTK;51.616245;15.3189338
monument;kościół p.w. Wniebowzięcia NMP;51.616245;15.3189338
monument;budynek mieszkalno-gospodarczy, ob. hotel PTTK;51.616245;15.3189338
monument;Mury obronne;50.3255999;19.1254121
monument;ruiny zamku Wołek;49.8357985;19.1970767
monument;Zespół pałacowo-folwarczny;54.687523;18.4641979
monument;Park krajobrazowy;54.6866238;18.4631099
monument;Neogotycki pałac rodziny von Below;54.6866238;18.4631099
monument;Kaplica grobowa;54.6866238;18.4631099
monument;Domek ogrodowy;54.6866238;18.4631099
monument;Spichlerz;54.6866238;18.4631099
monument;Folwark;54.6866238;18.4631099
monument;Stajnia;54.6866238;18.4631099
monument;Chlewnia;54.6866238;18.4631099
monument;obora (i stajnia);54.6866238;18.4631099
monument;kościół rzymsko-katolicki pw. św. Krzyża;53.9224256;21.3058225
monument;Pałac;52.074196;15.6339499
monument;kościół parafialny p.w. św. Mikołaja;54.2516872;20.1542193
monument;kościół fil. p.w. św. Anny;50.8995046;16.7436338
monument;Dawny Dom Handlowy Hugo Smechela i Juliana Rosnera;51.7652251;19.4574495
monument;kościół fil. p.w. św. Mikołaja Bp.;51.7219187;15.3348095
monument;Oficyna dworska;52.0803693;15.5728488
monument;Kościół p.w. św. Katarzyny (garnizonowy);53.0129156;18.6132877
monument;kościół p.w. Św. Krzyża;51.611551;15.3322404
monument;zespół kościoła parafialnego p.w. NMP;53.7480391;20.2359509
monument;kapliczka II;53.7453358;20.2386597
monument;kapliczka III;53.7453358;20.2386597
monument;kościół par. p.w. NMP;53.7453358;20.2386597
monument;kapliczka I;53.7453358;20.2386597
monument;Cytadela X pawilon;52.2296756;21.0122287
monument;Fort II Wawrzyszew;52.2736002;20.9093361
monument;Zespół Cytadeli;52.2296756;21.0122287
monument;Kamienica Schmidtów;51.7528456;19.4597062
monument;kościół par. p.w. Przemienienia Pańskiego;53.2042688;23.2062751
monument;Archikolegiata N.M.P i Św. Aleksego w Tumie pod Łęczycą;52.0562058;19.2325495
monument;Kolegiata p.w. NMP i św. Aleksego;52.0563394;19.2402603
monument;Wieża ciśnień;52.0900597;15.6260853
monument;zespół willi;51.4997538;15.1936978
monument;willa, ob. hotel;51.4997538;15.1936978
monument;ogród;51.4997538;15.1936978
monument;brama wjazdowa z furtą;51.4997538;15.1936978
monument;budynek gospodarczy;51.4997538;15.1936978
monument;kościół p.w. św. Ducha;51.6180759;15.3246998
monument;Ratusz miejski;52.0595339;19.2011963
monument;zamek pokrzyżacki, ob. szkoła;53.5837072;20.2841981
monument;Ratusz;51.7761041;19.4545896
monument;założenie urbanistyczne;53.58239;20.2823173
monument;d. plebania;51.4999382;15.203163
monument;Neogotycki kościół św. Katarzyny Aleksandryjskiej;54.7783206;18.1637024
monument;Zamek ;52.0590316;19.2036254
monument;""Dom Nowy"", ""Prochownia"" (relikt ""Domu Starego""), wieża .;52.0589416;19.203129
monument;Willa Hermana Juliusza Milscha;51.7598195;19.4426135
monument;Kościół Zwiastowania Najświętszej Maryi Panny;50.0;17.0
monument;Dawny zbór kalwiński;52.0865388;15.6272367
monument;sąd okręgowy, ob. sąd wojewódzki;51.7724962;19.4712118
monument;Klasztor s. Urszulanek, dawny klasztor s. Norbertanek. Zewnętrzne lico murów miejskich z reliktami baszt.;52.0579428;19.2002143
monument;Kamienica wielkomiejska J. Szmulewicza;51.7716085;19.4556141
monument;kościół ewangelicki p.w. św. Marcina, ob. rzym.-kat. parafialny p.w. św. Antoniegoo;51.1117308;18.2672524
monument;Bank Handlowy;51.768256;19.4535071
monument;Dwór;54.6103346;18.4986249
monument;Dom Wagi Miejskiej;50.4738674;17.3333115
monument;cmentarz rzym.-kat. par. św. Mikołaja;52.9017189;18.4034973
monument;zespół browaru;53.3594447;20.4272806
monument;browar;53.360814;20.4274873
monument;dom;53.360814;20.4274873
monument;Kamienica wielkomiejska T. Steigerta;51.7663862;19.4572311
monument;Zespół pałacu Szustra;52.2032606;21.0281457
monument;Pałac Szustra;52.2033034;21.0235898
monument;Domek Mauretański;52.2033034;21.0235898
monument;Gołębnik (z bramą);52.2033034;21.0235898
monument;Domek Murgrabiego;52.2033034;21.0235898
monument;kościół ewangelicki, ob. rzym.-kat. fil. p.w. Najśw. Serca Jezusowego;51.0968097;18.1176736
monument;Mauzoleum Szustrów;52.2033034;21.0235898
monument;Ogród (park ""Promenada"");52.2296756;21.0122287
monument;Dawny zespół klasztorny o. Dominikanów.;52.0610419;19.2024197
monument;Relikt kościoła przyklasztornego (część prezbiterialna);52.05959;19.19969
monument;Książęca wieża mieszkalna wraz z oficyną;50.9346362;15.6861751
monument;książęca wieża mieszkalna;50.9321763;15.6842531
monument;oficyna;50.9321763;15.6842531
monument;kościół ewangelicki, ob. rzym.-kat. fil. p.w. św. Jana Chrzciciela;51.1396082;18.1987311
monument;poczta;53.361949;20.4264667
monument;kościół par. p.w. św. Henryka;51.0943246;17.0348223
monument;Kościół par. p.w. Podwyższenia Krzyża Św.;52.085801;15.6246564
monument;Pałac Juliusza Kindermanna;51.7613544;19.4578018
monument;Towarzystwo Kredytowe Miejskie;51.7770078;19.4593069
monument;kościół par. p.w. Matki Boskiej Bolesnej (w zespole klasztornym werbistów);50.4599021;17.3304925
monument;Wieża obronna pełniąca obecnie funkcję dzwonnicy kościelnej kościoła św. Andrzeja;52.0585537;19.1994844
monument;kościół ewangelicki, ob. rzym.-kat. fil. p.w. Matki Boskiej Królowej Polski;51.0833518;18.1146786
